id,created_at,data
2647,2026-02-11T10:15:27.869Z,"{""createdAt"":""2026-02-11T10:15:27.869Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":1369,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":1369,""timeMs"":1193006,""trigger"":""lock"",""level"":53,""score"":1494760}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7000000000/7066040777"",""hold"":""S"",""labels"":[""L"",""T"",""Z""],""label_context"":{""playstyle"":""beginner""}}"
2648,2026-02-11T10:15:35.253Z,"{""createdAt"":""2026-02-11T10:15:35.253Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":729,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":729,""timeMs"":608625,""trigger"":""lock"",""level"":27,""score"":690540}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0004000000/0504400000/5500400300/5440743360/4477744360/7227774660/7227111130/7744445330/4444455430/4433357440/7433777440/7333333440"",""hold"":""I"",""labels"":[""I"",""L"",""O"",""S""],""label_context"":{""playstyle"":""beginner""}}"
2649,2026-02-11T10:15:44.750Z,"{""createdAt"":""2026-02-11T10:15:44.750Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":572,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":572,""timeMs"":482189,""trigger"":""lock"",""level"":22,""score"":552600}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7000000000/7004411110/7744411110/1111446660/7774444460/7722633550"",""hold"":""I"",""labels"":[""I"",""O"",""S"",""L"",""T""],""label_context"":{""playstyle"":""beginner""}}"
2650,2026-02-11T10:15:53.085Z,"{""createdAt"":""2026-02-11T10:15:53.085Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":645,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":645,""timeMs"":584798,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/1000000000/1000006660/1000066660/1111144660/5555444460/6555544660/6661111440/1111554450/1111355550"",""hold"":""I"",""labels"":[""I"",""J"",""L"",""O"",""S""],""label_context"":{""playstyle"":""beginner""}}"
2651,2026-02-11T10:16:02.268Z,"{""createdAt"":""2026-02-11T10:16:02.268Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":923,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":923,""timeMs"":807245,""trigger"":""lock"",""level"":35,""score"":964960}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7006000000/7006000000/7766333300"",""hold"":""Z"",""labels"":[""O"",""J"",""L"",""I""],""label_context"":{""playstyle"":""beginner""}}"
2652,2026-02-11T10:16:11.602Z,"{""createdAt"":""2026-02-11T10:16:11.602Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":1646,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":1646,""timeMs"":1547463,""trigger"":""lock"",""level"":64,""score"":1867160}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000072200/0037772201"",""hold"":""S"",""labels"":[""Z"",""T"",""O"",""S"",""L""],""label_context"":{""playstyle"":""beginner""}}"
2653,2026-02-11T10:16:23.769Z,"{""createdAt"":""2026-02-11T10:16:23.769Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":825,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":825,""timeMs"":734318,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/1000000000/1226006660/1226066660/1366443660/3334473360"",""hold"":""I"",""labels"":[""T"",""Z"",""I"",""L"",""O"",""J""],""label_context"":{""playstyle"":""beginner""}}"
2654,2026-02-11T10:16:35.918Z,"{""createdAt"":""2026-02-11T10:16:35.918Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":900,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":900,""timeMs"":782912,""trigger"":""hold"",""level"":34,""score"":945520}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000500000/0005500070/0075777070"",""hold"":""Z"",""labels"":[""J"",""S"",""O"",""L""],""label_context"":{""playstyle"":""beginner""}}"
2655,2026-02-11T10:16:42.385Z,"{""createdAt"":""2026-02-11T10:16:42.385Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":616,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":616,""timeMs"":519073,""trigger"":""lock"",""level"":23,""score"":593920}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0001000000/0001000000/0001660000/7771603333/6477773330/6447044666"",""hold"":""J"",""labels"":[""J"",""L"",""T"",""I""],""label_context"":{""playstyle"":""beginner""}}"
2656,2026-02-11T10:16:53.968Z,"{""createdAt"":""2026-02-11T10:16:53.968Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":1077,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":1077,""timeMs"":942799,""trigger"":""lock"",""level"":41,""score"":1198160}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000060000/0550066000/6655666220"",""hold"":""S"",""labels"":[""O"",""L"",""Z"",""J"",""I""],""label_context"":{""playstyle"":""beginner""}}"
2657,2026-02-11T10:16:59.418Z,"{""createdAt"":""2026-02-11T10:16:59.418Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":409,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":409,""timeMs"":351302,""trigger"":""lock"",""level"":15,""score"":371540}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0006000000/7776660060/7776660060/2275566660/2276556660/6666666660/5562211360/1552211330"",""hold"":""I"",""labels"":[""O"",""J"",""I""],""label_context"":{""playstyle"":""beginner""}}"
2658,2026-02-11T10:17:06.652Z,"{""createdAt"":""2026-02-11T10:17:06.652Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":246,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":246,""timeMs"":213948,""trigger"":""lock"",""level"":9,""score"":159780}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/6000000000/6660000000"",""hold"":""Z"",""labels"":[""L"",""Z"",""T"",""O"",""J"",""I"",""S""],""label_context"":{""playstyle"":""beginner""}}"
2659,2026-02-11T10:17:13.500Z,"{""createdAt"":""2026-02-11T10:17:13.500Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":320,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":320,""timeMs"":276633,""trigger"":""lock"",""level"":11,""score"":230740}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/1700000000/1700000000/1774422010/1644122710/6666177710/6667166610/1777122670/1666622770/5577777160"",""hold"":""S"",""labels"":[""I"",""Z"",""T"",""J"",""O"",""L""],""label_context"":{""playstyle"":""beginner""}}"
2660,2026-02-11T10:17:21.584Z,"{""createdAt"":""2026-02-11T10:17:21.584Z"",""source"":{""file"":""remote:20260211023326"",""sessionId"":""20260211023326"",""sampleIndex"":273,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023326"",""createdAt"":""2026-02-11T01:33:26.069Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":273,""timeMs"":242651,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7006002200/7556662230/7755333330/1557732230/1655762270/1666767770/1443663550"",""hold"":""I"",""labels"":[""I"",""Z"",""S"",""O"",""J""],""label_context"":{""playstyle"":""beginner""}}"
2661,2026-02-11T10:17:33.584Z,"{""createdAt"":""2026-02-11T10:17:33.584Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":562,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":562,""timeMs"":513796,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000070050/0000570550/7775577510/7555222210/5555222210/3555533310"",""hold"":""J"",""labels"":[""I"",""Z"",""T"",""J"",""S"",""O"",""L""],""label_context"":{""playstyle"":""beginner""}}"
2662,2026-02-11T10:17:39.984Z,"{""createdAt"":""2026-02-11T10:17:39.984Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":452,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":452,""timeMs"":416494,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/2211110000/2211113330/4555555360/4455555560/7431111660/7333777220/7744744220/7447447550/7766655440"",""hold"":""Z"",""labels"":[""I"",""L"",""Z"",""T"",""O"",""J""],""label_context"":{""playstyle"":""beginner""}}"
2663,2026-02-11T10:17:46.284Z,"{""createdAt"":""2026-02-11T10:17:46.284Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":1085,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":1085,""timeMs"":963473,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/2200000000/2260000000/6667770000/6667220000/6666227000/2266777000/2265500000/6666550000/6666666660/7221111760/7225577770/7744557770"",""hold"":""J"",""labels"":[""Z""],""label_context"":{""playstyle"":""beginner""}}"
